id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"291S0291000616";"0291000616";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ECOLE CATHOLIQUE NOTRE DAME DE LOURDES";"Assurer la gestion materielle et morale de l'ecole par toutes operations s'y rapportant";"000000";"000000";"7 rue jeanne d'arc";"";"";"29260";"LESNEVEN";"29124";"PM";"";"W291007008";"R";"";"2015-11-30  11:52:56"
"291S0291000626";"0291000626";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OGEC SAINTE PHILIMENE";"Dans le respect du droit français d'une part, des accords conclus au sein de l'enseignement catholique d'autre part, d'assumer juridiquement la gestion d'établissements d'enseignement fondés par l'autorité canonique compétente";"000000";"000000";"Le Gueleroc";"";"";"29259";"ILE-MOLENE";"29084";"PM";"";"W291007009";"R";"";"2015-12-01  12:39:45"
"291S0291000629";"0291000629";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION NOTRE-DAME D'ARVOR";"L'éducation catholique de la jeunesse par l'enseignement, la formation sociale, les sports...";"000000";"000000";"1rue des Ecoles";"Portsall";"";"29262";"PLOUDALMEZEAU";"29178";"PM";"";"W291007010";"R";"";"2015-12-01  12:44:10"
"291S0291000637";"0291000637";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OGEC SAINT-YVES";"Dans le respect du droit français d'une part, des accords conclus au sein de l'enseignement catholique d'autre part, d'assumer juridiquement la gestion d'établissements d'enseignement fondés par l'autorité canonique compétente";"000000";"000000";"20 rue de kerbloas";"";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:42:59"
"291S0291000644";"0291000644";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OGEC SAINT CHARLES SACRE COEUR";"Dans le respect du droit francais et des accords conclus au sein de l'enseignement catholique, assumer juridiquement la gestion du college prive saint charles et des ecoles maternelle et primaire notre dame du sacre coeur de guipavas";"000000";"000000";"41 rue de l'amiral guepratte";"";"";"29215";"GUIPAVAS";"29075";"PM";"";"";"A";"";"2006-03-16  03:42:59"
"291S0291000649";"0291000649";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CAISSE DE SOLIDARITE DU PERSONNEL CIVIL EMPLOYE A LA SOCIETE COOPERATIVE DES PERSONNELS DE L'ARSENAL DE BREST";"Venir en aide au personnel civil employé à la société en cas de maladie";"000000";"000000";"Arsenal de Brest";"";"";"29200";"BREST";"29019";"PM";"";"W291007011";"R";"";"2015-12-01  12:51:08"
"291S0291000650";"0291000650";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"L'ETOILE LANNILISIENNE";"Contribuer au dEveloppement de l'instruction en toute matière et de l'Education sous ses diverses formes";"000000";"000000";"6 rue le duc";"";"";"29214";"LANNILIS";"29117";"PM";"";"";"D";"";"2006-03-16  03:42:57"
"291S0291000652";"0291000652";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SAINT-THENENAN";"Instruction et Education sous toutes les formes";"000000";"000000";"1 rue de penfeunteuniou";"";"";"29220";"SAINT-DIVY";"29245";"PM";"";"W291007012";"R";"";"2015-12-01  12:57:29"
"291S0291000656";"0291000656";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CAISSE LOCALE D'ENTRAIDE AUX FAMILLES DES MARINS PECHEURS PERIS EN MER";"Venir en aide aux familles des marins péris en mer et d'étendre dans le temps, l'aide immédiate apportée aux familles de disparus par le comité départemental d'entraide. Aller au secours des veuves , aux orphelins et ascendants à la charge des familles, soit en espèces soit en nature.";"000000";"000000";"Port du Tinduff";"BP 23";"";"29213";"PLOUGASTEL-DAOULAS";"29189";"PM";"";"W291007013";"R";"";"2015-12-01  12:06:15"
"291S0291000666";"0291000666";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS ELEVES ET MAITRES DE L'ETABLISSEMENT SECONDAIRE SAINT FRANCOIS - NOTRE DAME";"Cette association a pour objet d'établir entre ses membres un centre commun de relations amicales, d'apporter son concours aux élèves pour la réussite de leurs études et leur orientation professionnelle, de favoriser l'organisation d'activités para-scolaires dans le cadre de l'établissement.";"000000";"000000";"";"1 rue des Récollets";"";"29260";"LESNEVEN";"29124";"PM";"";"W291007014";"R";"";"2015-12-01  12:14:33"
"291S0291000672";"0291000672";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SAINT-RONAN";"Aide matErielle aux Ecoles libres par apport d'immeuble";"000000";"000000";"Presbytère";"";"";"29259";"ILE-MOLENE";"29084";"PM";"";"";"D";"";"2006-03-16  03:42:57"
"291S0291000677";"0291000677";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE COLLèGE ET LYCEE FENELON";"Promouvoir et organiser en prolongement de l'Education physique et sportive donnEe pendant le temps scolaire, les activitEs sportives et de loisirs pour l'ensemble des Elèves de l'Etablissement";"000000";"000000";"Ker stears";"";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:42:58"
"291S0291000682";"0291000682";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CENTRE DE COMPTABILITE ET D'ECONOMIE RURALE DU FINISTèRE";"Améliorer le niveau économique et social des exploitations agricoles. Promouvoir chez les exploitants, la pratique de la comptabilité et du budget. Aider les exploitants dans l'organisation et la tenue de leur comptabilité par les moyens les mieux appropriés. Utiliser la documentation technique et économique réunie pour dégager des conclusions tendant à l'amélioration de la gestion individuelle des adhérents. Etudier en relation avec les sevrices de vulgarisation les problemes économiques.";"000000";"000000";"STANG BIHAN";"";"";"29000";"QUIMPER";"29232";"PM";"";"";"A";"";"2006-03-16  03:43:03"
"291S0291000691";"0291000691";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ETABLISSEMENT SCOLAIRE CATHOLIQUE SAINT JOSEPH DU PILIER ROUGE";"Dans le respect du droit francais d'une part, des accords conclus au sein de l'enseignement catholique d'autre part, d'assumer juridiquement la gestion d'Etablissements d'enseignement fondEs par l'autoritE canonique compEtente";"000000";"000000";"240 rue jean jaures";"";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:42:56"
"291S0291000695";"0291000695";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OFFICE DE TOURISME DE BREST";"Etudier et realiser toutes mesures tendant a accroitre l'activite touristique, attirer les touristes par la mise en valeur des richesses naturelles dans le souci des interets industriels et commerciaux, etc...";"000000";"000000";"Place de la liberte";"Bp 24";"";"29200";"BREST";"29019";"PM";"";"W291010411";"R";"";"2017-06-09  06:32:02"
"291S0291000720";"0291000720";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DES PTT RADIO-CONQUET";"Pratique de l'Education physique et des ports, organisation de loisirs Â caractEre sportif";"000000";"000000";"Centre radio maritime";"";"";"29217";"CONQUET";"29040";"PM";"";"";"D";"";"2006-03-16  03:42:57"
"291S0291000721";"0291000721";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS MARINS DU CANTON DE LESNEVEN ET DES COMMUNES ENVIRONNANTES";"Conserver et de renforcer les liens d'amitie et de camaraderie qui unissent les anciens marins dans le souvenir des joies, des efforts, des dangers et aussi des sacrifices vecus en commun au service de la france ; etc...";"000000";"000000";"Mairie";"";"";"29260";"LESNEVEN";"29124";"PM";"";"W291007015";"R";"";"2015-12-01  12:31:19"
"291S0291000731";"0291000731";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"JEAN MACE SPORTS";"Développement et pratique du sport et de l'éducaton physique";"000000";"000000";"Ecole Jean Macé";"2 rue B Delessert";"";"29200";"BREST";"29019";"PM";"";"W291007016";"R";"";"2015-12-01  12:49:19"
"291S0291000734";"0291000734";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES OFFICIERS DE RESERVE DE L'ARRONDISSEMENT DE BREST";"Maintenir et développer entre ses membres une fraternelle camaraderie, défendre leurs intérêts moraux et matériels, etc....";"000000";"000000";"Chez M. Merzouk";"56 rue de la Porte";"";"29200";"BREST";"29019";"PM";"";"W291006689";"R";"";"2015-05-26  05:54:19"
"291S0291000747";"0291000747";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DE L'ECOLE DU BERGOT";"Organiser et favoriser la pratique de l'education physique et des sports par les eleves de l'ecole";"000000";"000000";"Ecole du bergot";"2 rue du chatellier";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:43:01"
"291S0291000750";"0291000750";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SAINT-PIERRE";"Développer l'instruction en toute matiére et l'éducation sous toutes ses formes";"000000";"000000";"29 rue Saint-Thudon";"";"";"29215";"GUIPAVAS";"29075";"PM";"";"W291006108";"R";"";"2014-02-06  02:16:09"
"291S0291000765";"0291000765";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES ANCIENS DE LA DEFENSE PASSIVE";"PerpEtuer et redresser les liens d'amitiE entre ses membres, dEfendre les droits et intErÊts moraux et matEriels";"000000";"000000";"16 rue amiral vallon";"";"";"29200";"BREST";"29019";"PM";"";"W291007017";"R";"";"2015-12-01  12:53:40"
"291S0291000769";"0291000769";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"VELOCE-CLUB KERHUONNAIS FUSION AVEC N° 320";"Pratique de l'éducation physique";"000000";"000000";"11, rue Claude Bernard";"";"";"29219";"RELECQ-KERHUON";"29235";"PM";"";"";"A";"";"2006-03-16  03:43:03"
"291S0291000772";"0291000772";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES LOCATAIRES HLM DE QUELIVERZAN";"Defense des interets individuels et collectifs des locataires";"000000";"000000";"Chez mme dufraisse";"65 rue gallieni";"";"29200";"BREST";"29019";"PM";"";"W291007018";"R";"";"2015-12-01  12:42:32"
"291S0291000777";"0291000777";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"VAUBAN SPORTS";"Développer la pratique d'activités sportives à l'école.";"000000";"000000";"Ecole Elémentaire Vauban";"19 rue de Maissin";"";"29200";"BREST";"29019";"PM";"";"W291006133";"R";"";"2014-02-26  02:56:35"
"291S0291000814";"0291000814";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT D'INITIATIVE LE TREZ-HIR";"Le but est d'attirer les touristes par la mise en valeur des richesses naturelles du pays";"000000";"000000";"Chez M. LAMBERT";"14 rue Yves Collet";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:43:04"
"291S0291000838";"0291000838";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES LOCATAIRES DES HABITATIONS Â LOYER MODERE DE KERANGOFF";"Prendre la defense des interets individuels ou collectifs des familles adherentes, d'etudier et de s'interesser a toutes les questions relatives aux conditions de location, a l'habitation, a l'urbanisme, a l'hygiene et a l'activite sociale, etc...";"000000";"000000";"Centre social de kerangoff";"";"";"29200";"BREST";"29019";"PM";"";"W291007019";"R";"";"2015-12-01  12:50:49"
"291S0291000895";"0291000895";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OFFICE DU TOURISME";"Etudier et rEaliser les mesures tendant Â accroÎtre l'activitE touristique...";"000000";"000000";"Parc de beausEjour";"";"";"29217";"CONQUET";"29040";"PM";"";"";"D";"";"2006-03-16  03:42:58"
"291S0291000916";"0291000916";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DE PECHE EN MER DE BREST";"Promouvoir et développer les pêches en mer dans la région brestoise, faciliter aux adhérents locaux et étrangers ces pratiques par tous renseignements susceptibles de les intéresser, organiser des compétitions";"000000";"000000";"46 rue Me Leclerc";"";"";"29215";"GUIPAVAS";"29075";"PM";"";"W291006240";"R";"";"2014-06-11  06:42:55"
"291S0291000931";"0291000931";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"JEUNES RURAUX ZONE DES ABERS";"Organiser et gErer les services de formation et d'Education sociale, professionnelle, mEnagère et culturelle des jeunes ruraux";"000000";"000000";"1 rue du gEnEral de gaulle";"Bp 22";"";"29260";"LESNEVEN";"29124";"PM";"";"W291007020";"R";"";"2015-12-01  12:58:39"
"291S0291000945";"0291000945";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"COMITE DES FÊTES DE DIRINON";"Organiser des loisirs et attractions en resserrant les liens de camaraderie dans la commune, venir Eventuellement en aide Â des oeuvres nettement reconnues d'utilitE publique...";"000000";"000000";"Mairie";"";"";"29224";"DIRINON";"29045";"PM";"";"";"D";"";"2006-03-16  03:42:58"
"291S0291000959";"0291000959";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"COMITE DES LOISIRS DE PLOUZANE";"DEvelopper et organiser les loisirs dans la commune";"000000";"000000";"Mairie";"";"";"29290";"PLOUZANE";"29212";"PM";"";"";"D";"";"2006-03-16  03:42:57"
"291S0291000964";"0291000964";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"GROUPEMENT DE L'ELEVAGE PAR L'HYGIENE DE LA COMMUNE DE PLABENNEC";"Par tous les moyens scientifiques, l'amelioration du cheptel et sa productivite, notamment en ce qui concerne sa sante, ainsi que l'exploitation economique des avantages acquis par son action";"000000";"000000";"Mairie";"";"";"29212";"PLABENNEC";"29160";"PM";"";"";"A";"";"2006-03-16  03:43:00"
"291S0291000965";"0291000965";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AMICALE DES AGENTS DU TRESOR";"Mettre en oeuvre toutes actions tendant au bien-etre des agents du tresor public du finistere (amenagements et manifestation divers....)";"000000";"000000";"Square marc sangnier";"";"";"29200";"BREST";"29019";"PM";"";"";"A";"";"2006-03-16  03:42:59"
"291S0291000966";"0291000966";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"JEUNESSE OUVRIERE CHRETIENNE - FEDERATION DE BREST";"Aider les jeunes travailleurs dans leur vie professionnelle ; parfaire leur education sociale ; faciliter leur education intellectuelle ou physique et le bon emploi de leurs loisirs";"000000";"000000";"80 boulevard montaigne";"";"";"29200";"BREST";"29019";"PM";"";"";"A";"";"2006-03-16  03:42:59"
"291S0291000998";"0291000998";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"BIBLIOTHèQUE DE GOUESNOU";"DEvelopement de la culture sous tous ses formes";"000000";"000000";"1 rue de penkEar";"";"";"29239";"GOUESNOU";"29061";"PM";"";"";"D";"";"2006-03-16  03:42:57"
"291S0291001005";"0291001005";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AJISTE GESTIONNAIRE DEPARTEMENTALE DU FINISTERE";"Promouvoir l'idée des auberges de jeunesse, synonyme de tolérance, de dialogue entre les peuples, d'amitié et de rencontres entre les jeunes du monde entier, etc...";"000000";"000000";"5 rue de Kerbriant";"Port de plaisance du moulin blanc";"";"29200";"BREST";"29019";"PM";"";"W291007021";"R";"";"2015-12-01  12:14:16"
"291S0291001007";"0291001007";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LIGUE DE BRETAGNE DE BILLARD (L.B.B.)";"Encourager la pratique sportive du jeu de billard";"011000";"000000";"Chez M. GOUIN Jean";"53, parc aux Geais";"";"56520";"GUIDEL";"56078";"PM";"";"";"A";"";"2006-03-16  03:43:03"
"291S0291001045";"0291001045";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"UNION SPORTIVE KERLOUANAISE";"Promouvoir, soutenir, favoriser les activités sportives, les oeuvres d'éducation populaire et plein air, masculines et féminines";"000000";"000000";"Mairie";"";"";"29238";"KERLOUAN";"29091";"PM";"";"";"D";"";"2006-03-16  03:43:01"
"291S0291001073";"0291001073";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE KERNOUES";"Mise en commun, exploitation des droits de chasse, repeuplement du gibier et répression du braconnage";"000000";"000000";"Chez M. Jeffroy Albert";"Bourg";"";"29239";"GOUESNOU";"29061";"PM";"";"W291007022";"R";"";"2015-12-01  12:18:26"
"291S0291001104";"0291001104";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION AGR~MJMJ~E DU PAYS DES ABERS-CÔTE DES LEGENDES POUR LA PÊCHE ET LA PROTECTION DU MILIEU AQUATIQUE (A.A.P.P.M.A DU PAYS DES ABERS-CÔTES DES LEGENDES)";"détenir et gérer des droits de pêche. Participer à la protection des milieux aquatiques. Organiser leur surveillance. Effectuer les mises en valeur piscicole. Favoriser les actions d'information d'une manière générale. Effectuer toutes les opérationsnécéssaires directement ou indirectement à l'objet de son action";"000000";"000000";"Kergarec";"";"";"29212";"PLABENNEC";"29160";"PM";"";"W291007245";"R";"";"2016-03-31  03:00:15"
"291S0291001129";"0291001129";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"FEDERATION DU FINISTERE DE LA LIBRE PENSEE";"Combattre tout ce qui tend à amoindrir, asservir l'individu et développer l'esprit critique.";"000000";"000000";"1 rue Proudhon";"";"";"29200";"BREST";"29019";"PM";"";"W291007023";"R";"";"2015-12-01  12:23:24"
"291S0291001152";"0291001152";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"OGEC SAINTE-ANNE ET NOTRE-DAME LE FOLGOET";"Assumer juridiquement la gestion d'établissements d'enseignement fondés par l'autorité canonique compétente.";"000000";"000000";"Place de l'Eglise";"";"";"29260";"FOLGOET";"29055";"PM";"";"W291006724";"R";"";"2015-06-04  06:44:39"
"291S0291001178";"0291001178";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CLUB MANCHE OCEAN";"Oeuvrer au developpement touristique, economique, sportif et educatif du potentiel nautique de la commune de landunvez et le cas echeant des communes voisines, etc...";"000000";"000000";"Argenton";"";"";"29236";"LANDUNVEZ";"29109";"PM";"";"W291007024";"R";"";"2015-12-01  12:27:06"
"291S0291001183";"0291001183";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"NAUTIC CLUB DE GUISSENY";"Promotion, perfectionnement, developpement et pratique des sports nautiques sous toutes ses formes (voile, kayak, ...) et organiser des manifestations nautiques et toutes activites connexes ou annexes s'y rapportant";"000000";"000000";"Le curnic";"";"";"29232";"PLOUGUERNEAU";"29195";"PM";"";"W291007025";"R";"";"2015-12-01  12:30:21"
"291S0291001187";"0291001187";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION POUR L'ENSEIGNEMENT SUPERIEUR SCIENTIFIQUE, TECHNIQUE ET ECONOMIQUE DE BREST ET SA REGION (AESTEB)";"Favoriser l'enseignement superieur scientifique, technique et economique et d'en faciliter l'acces a tous ceux qui desirent parfaire leur instruction dans ces domaines sans porter prejudice a leur activite professionnelle";"000000";"000000";"Ubo";"20 avenue le gorgeu - bp 817";"";"29200";"BREST";"29019";"PM";"";"W291007026";"R";"";"2015-12-01  12:37:27"
